trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
106,False,"{'a': 0.1, 'e': 0.8939999999999999}",20,0,-118.84911253139653,"{0: 10, 1: 2, 2: 6, 3: 1, 4: 1}",1
107,False,"{'a': 0.1, 'e': 0.8929999999999999}",20,0,-71.50986881034872,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
108,False,"{'a': 0.1, 'e': 0.8919999999999999}",25,0,-27.092772311341676,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
109,False,"{'a': 0.1, 'e': 0.8909999999999999}",20,5,-23.999108180095586,"{0: 11, 1: 2, 2: 1, 3: 1, 4: 0}",1
110,False,"{'a': 0.1, 'e': 0.8899999999999999}",20,0,-58.82928866916067,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
111,False,"{'a': 0.1, 'e': 0.8889999999999999}",20,0,-161.77715256117528,"{0: 11, 1: 1, 2: 5, 3: 0, 4: 3}",0
112,False,"{'a': 0.1, 'e': 0.8879999999999999}",25,0,-40.38629532643438,"{0: 17, 1: 4, 2: 4, 3: 0, 4: 0}",0
113,False,"{'a': 0.1, 'e': 0.8869999999999999}",25,0,-96.24982665235589,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
114,False,"{'a': 0.1, 'e': 0.8859999999999999}",20,4,-221.3228460626869,"{0: 7, 1: 0, 2: 3, 3: 2, 4: 4}",1
115,False,"{'a': 0.1, 'e': 0.8849999999999999}",30,0,-100.093443403282,"{0: 18, 1: 7, 2: 3, 3: 1, 4: 1}",0
116,False,"{'a': 0.1, 'e': 0.8839999999999999}",25,0,-79.69144305286841,"{0: 17, 1: 4, 2: 2, 3: 1, 4: 1}",0
117,False,"{'a': 0.1, 'e': 0.8829999999999999}",30,0,-218.62360703348617,"{0: 18, 1: 1, 2: 6, 3: 1, 4: 4}",0
118,False,"{'a': 0.1, 'e': 0.8819999999999999}",30,0,-95.11550179707922,"{0: 18, 1: 4, 2: 7, 3: 1, 4: 0}",0
119,False,"{'a': 0.1, 'e': 0.8809999999999999}",20,0,-112.39567439276306,"{0: 12, 1: 1, 2: 4, 3: 2, 4: 1}",1
120,False,"{'a': 0.1, 'e': 0.8799999999999999}",25,0,-37.98135563914536,"{0: 16, 1: 7, 2: 2, 3: 0, 4: 0}",0
121,False,"{'a': 0.1, 'e': 0.8789999999999999}",35,0,-274.88042327217374,"{0: 17, 1: 1, 2: 13, 3: 0, 4: 4}",0
122,False,"{'a': 0.1, 'e': 0.8779999999999999}",20,0,-179.64658899794614,"{0: 12, 1: 2, 2: 2, 3: 0, 4: 4}",0
123,False,"{'a': 0.1, 'e': 0.8769999999999999}",20,9,-17.12788432314332,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
124,False,"{'a': 0.1, 'e': 0.8759999999999999}",20,0,-58.44914113320191,"{0: 14, 1: 2, 2: 2, 3: 2, 4: 0}",0
125,False,"{'a': 0.1, 'e': 0.8749999999999999}",20,0,-72.25538468837146,"{0: 15, 1: 2, 2: 0, 3: 2, 4: 1}",0
126,False,"{'a': 0.1, 'e': 0.8739999999999999}",30,1,-123.68034319904437,"{0: 17, 1: 5, 2: 4, 3: 2, 4: 1}",1
