trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
143,False,"{'a': 0.5, 'e': 0.23759255478829336}",20,8,21.935377382643736,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
144,False,"{'a': 0.5, 'e': 0.23521662924041042}",25,10,3.047087294150773,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
145,False,"{'a': 0.5, 'e': 0.2328644629480063}",25,18,13.580450121215316,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
146,False,"{'a': 0.5, 'e': 0.23053581831852624}",20,4,26.12219003251345,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
147,False,"{'a': 0.5, 'e': 0.22823046013534098}",30,4,2.1719846309041473,"{0: 22, 1: 1, 2: 3, 3: 0, 4: 0}",1
148,False,"{'a': 0.5, 'e': 0.2259481555339876}",20,0,13.905063092683076,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
149,False,"{'a': 0.5, 'e': 0.22368867397864772}",20,13,12.607244401486437,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
150,False,"{'a': 0.5, 'e': 0.22145178723886125}",20,10,4.235575889340588,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
151,False,"{'a': 0.5, 'e': 0.21923726936647264}",20,9,5.823616733345164,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
152,False,"{'a': 0.5, 'e': 0.2170448966728079}",30,20,17.05589942363842,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
153,False,"{'a': 0.5, 'e': 0.21487444770607983}",20,14,11.661487927473237,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
154,False,"{'a': 0.5, 'e': 0.21272570322901904}",25,7,20.594536318209787,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
155,False,"{'a': 0.5, 'e': 0.21059844619672885}",20,12,16.91500671561686,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
156,False,"{'a': 0.5, 'e': 0.20849246173476157}",20,12,5.039953421818154,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
157,False,"{'a': 0.5, 'e': 0.20640753711741397}",20,10,-23.82000570732991,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
158,False,"{'a': 0.5, 'e': 0.20434346174623982}",20,2,16.067095940609263,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
159,False,"{'a': 0.5, 'e': 0.20230002712877743}",25,13,-2.708661196282615,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
160,False,"{'a': 0.5, 'e': 0.20027702685748966}",20,4,-50.75888985177004,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 1}",1
161,False,"{'a': 0.5, 'e': 0.19827425658891476}",30,13,6.097358943688911,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
