trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
182,False,"{'a': 0.2, 'e': 0.1605481911108968}",20,12,15.907398724405734,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
183,False,"{'a': 0.2, 'e': 0.15894270919978784}",20,10,6.192745372135118,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
184,False,"{'a': 0.2, 'e': 0.15735328210778995}",25,15,19.089833262690814,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
185,False,"{'a': 0.2, 'e': 0.15577974928671207}",30,19,22.172755137016825,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
186,False,"{'a': 0.2, 'e': 0.15422195179384496}",25,16,7.471691507057158,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
187,False,"{'a': 0.2, 'e': 0.1526797322759065}",20,3,20.03228883522536,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
188,False,"{'a': 0.2, 'e': 0.15115293495314744}",25,15,-17.28455116641572,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
189,False,"{'a': 0.2, 'e': 0.14964140560361597}",20,1,-23.279388643281862,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
190,False,"{'a': 0.2, 'e': 0.14814499154757982}",20,5,30.369111763837033,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
191,False,"{'a': 0.2, 'e': 0.14666354163210402}",20,3,28.964053437086402,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
192,False,"{'a': 0.2, 'e': 0.145196906215783}",20,13,13.762502190467742,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
193,False,"{'a': 0.2, 'e': 0.14374493715362516}",25,3,13.070448599147495,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
194,False,"{'a': 0.2, 'e': 0.1423074877820889}",20,13,11.633807453318031,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
195,False,"{'a': 0.2, 'e': 0.140884412904268}",25,20,10.834003418983535,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
