trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
68,False,"{'a': 0.5, 'e': 0.972800000000003}",20,0,-62.66425525517188,"{0: 11, 1: 2, 2: 7, 3: 0, 4: 0}",0
69,False,"{'a': 0.5, 'e': 0.972400000000003}",20,0,-136.50534845801667,"{0: 11, 1: 3, 2: 2, 3: 2, 4: 2}",0
70,False,"{'a': 0.5, 'e': 0.9720000000000031}",20,8,-36.719948870340566,"{0: 8, 1: 0, 2: 3, 3: 1, 4: 0}",1
71,False,"{'a': 0.5, 'e': 0.9716000000000031}",25,0,-63.88501850658063,"{0: 17, 1: 2, 2: 5, 3: 1, 4: 0}",0
72,False,"{'a': 0.5, 'e': 0.9712000000000032}",20,0,-78.52816568820172,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
73,False,"{'a': 0.5, 'e': 0.9708000000000032}",20,0,-162.16792648687232,"{0: 12, 1: 3, 2: 0, 3: 2, 4: 3}",0
74,False,"{'a': 0.5, 'e': 0.9704000000000033}",35,0,-92.4900754795834,"{0: 21, 1: 5, 2: 9, 3: 0, 4: 0}",0
75,False,"{'a': 0.5, 'e': 0.9700000000000033}",20,0,-176.61739916156284,"{0: 9, 1: 4, 2: 3, 3: 1, 4: 3}",0
76,False,"{'a': 0.5, 'e': 0.9696000000000033}",30,9,-101.16692578558951,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 2}",1
77,False,"{'a': 0.5, 'e': 0.9692000000000034}",30,0,-171.81658872610754,"{0: 16, 1: 6, 2: 4, 3: 2, 4: 2}",0
78,False,"{'a': 0.5, 'e': 0.9688000000000034}",20,0,-95.01853933210037,"{0: 11, 1: 5, 2: 2, 3: 1, 4: 1}",0
79,False,"{'a': 0.5, 'e': 0.9684000000000035}",25,0,-152.36067649444615,"{0: 13, 1: 5, 2: 4, 3: 1, 4: 2}",0
80,False,"{'a': 0.5, 'e': 0.9680000000000035}",30,0,-200.75550027953562,"{0: 9, 1: 7, 2: 10, 3: 4, 4: 0}",0
81,False,"{'a': 0.5, 'e': 0.9676000000000036}",35,0,-116.60169077659249,"{0: 23, 1: 5, 2: 5, 3: 1, 4: 1}",0
82,False,"{'a': 0.5, 'e': 0.9672000000000036}",20,0,-93.22870581531855,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
83,False,"{'a': 0.5, 'e': 0.9668000000000037}",30,0,-97.89002555088999,"{0: 22, 1: 2, 2: 3, 3: 2, 4: 1}",0
